"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",3376.65516098115,3761.01031705836,4145.36547313557,6942.27003141785,8132.35299450216,9618.79563503144,5471.34790981921,5462.3323963035,5453.3094364859,3884.34494689335,3514.24475394614,3123.49231786918,5992.1941804951,6424.53254343455,6903.56700733145,5068.49150000326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2848.71361014424,3225.35089249863,3601.98817485302,6602.12709027349,7943.29472820698,9668.41931477876,4811.56828196104,4776.8633583688,4742.15843477656,2889.25989214776,2460.33600671383,1984.37002786641,3492.61047447177,3574.0899179844,3655.56936149703,3513.33215736694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2127.83402076812,2417.62804153624,2707.42206230436,5150.0432566638,6293.29229250912,7795.60662058792,4048.35337209281,4099.1647735013,4150.6139153133,3675.1757165122,3675.17485981465,3675.17400311709,5547.40785977866,5883.20556635134,6219.00327292401,5479.95990060206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",6920.71948645979,7656.54890038675,8392.37831431371,7635.27861594454,8023.27422702277,8439.40022106823,5086.24864284762,4807.35808361758,4543.75972685134,4547.67989024299,4473.3397186331,4397.39062640423,5171.12771721452,5266.93844013376,5362.74916305299,4156.78157859625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2960.08209982046,3347.05419964091,3734.02629946136,3224.84994972291,3342.33989944582,3459.82984916874,3665.38558491336,3794.67470189603,3923.9638188787,3860.23566085478,3908.58717646921,3957.83321036177,4341.78182033959,4435.72251207786,4529.66320381614,3787.70864859104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",3899.62095045039,4324.10190090079,4748.58285135118,4132.37282806578,4267.86390269039,4403.354977315,4736.86823364797,4977.44939610783,5235.07948941231,4710.60954788427,4711.73694186632,4712.86473253315,5174.52707773732,5259.11415547465,5343.70123321198,4961.726725644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",654.016078944623,734.548195593963,815.080312243303,1575.53566366073,1877.52384900137,2265.30223505645,2863.55001329713,3559.93278781169,4470.97831528674,5794.43874290591,6569.40345006084,7344.36815721577,9715.13592832442,10476.7718566488,11238.4077849733,6867.19983715277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",3246.64609683638,3673.32098209602,4099.99586735566,7382.8221773142,9106.16693688855,11374.262384523,5211.19977932876,5211.19312290519,5211.18646648161,3994.39564271382,3852.15469390146,3714.97896379269,7449.01312606513,8181.56637497176,8986.16061151015,7319.50971532638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",3568.32769393005,3931.44538786011,4294.56308179016,5433.07303842865,5802.76607685729,6172.45911528593,8605.57810504962,9482.91720722777,10487.0208923453,9773.26813232109,10232.1355040574,10722.4240400153,10396.7461850679,10614.1380336609,10831.5298822539,2197.66450405043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2184.86811440868,2404.36622881737,2623.86434322606,2942.78319444515,3187.53944205309,3461.35215831333,2796.51157151733,2836.64701228766,2877.6332020881,4162.52933115409,4417.79702683456,4699.84604689837,6162.6706255228,6559.1412510456,6955.6118765684,5963.27553102461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",982.154343301375,1109.84783051158,1237.54131772178,1982.56416995124,2176.12833990247,2369.6925098537,3244.53076984959,3478.59583790133,3712.66090595308,4401.85101407167,4811.15597640268,5274.64361316125,7415.45993026931,8355.91212037818,9462.91422195098,11045.5380272599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2392.44421196997,2677.27851891089,2962.11282585182,3146.99894271585,3416.57175675915,3719.36268262276,5070.31962393034,5621.07353525424,6257.49271652343,5644.27847983605,5866.8569596721,6089.43543950815,7195.3246619553,7488.84932391059,7782.37398586589,6329.82963850298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",3453.15776512728,3854.07532705044,4254.9928889736,3615.76427796519,3770.28855593038,3924.81283389557,2383.28055838194,2236.07233344146,2097.95672725034,1451.81308749749,1178.86920258322,869.386435925429,4311.92081032702,4501.06039424446,4690.19997816191,4441.66171812455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2660.11701608599,2989.40383642968,3318.69065677338,3469.77228532422,3685.54457064844,3901.31685597266,3995.49695555139,4146.61402328161,4306.3123054676,4935.91452850256,5174.70290526418,5430.67156644837,7004.52968717452,7554.32037819296,8166.16580323065,7179.3979253725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",4423.45764952836,4785.95864465397,5148.45963977958,5536.24919973834,5875.29665756074,6244.25760864926,4870.54629674849,4867.4848007614,4864.43298117901,5958.55677209537,6160.0213519191,6371.26114423156,7340.99684133727,7665.80896602573,8011.81649551808,5762.4340548791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",3208.74483152512,3541.00097040068,3873.25710927624,3541.94689788103,3686.62725515671,3839.71375332876,4851.51864292009,5056.62503690773,5277.48251578141,6429.18149017913,6796.66298035827,7164.1444705374,6199.85554689352,6210.40955433309,6221.0117021881,5259.75772828565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",5430.37385454436,5974.71627740718,6519.05870027,6903.07932843788,7373.36720334687,7890.26687712612,6420.42281337479,6543.48016313925,6669.92380476869,6461.78492426554,6461.78675067322,6461.7885770809,7044.05542836223,7140.48143645965,7236.90744455707,4644.74738905653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2773.82568506141,3104.86157416141,3435.89746326141,4132.72862627016,4590.5639780347,5120.66851889198,5203.53279624168,5477.39559248336,5751.25838872504,5841.22635400943,6049.62739970051,6268.9418625681,5478.50278290386,5478.50131124023,5478.49982987272,5696.77048193388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2743.65247395612,3064.99482074647,3386.33716753683,3460.74181059907,3653.42449461709,3846.1071786351,5125.03727327593,5450.37771793615,5775.71816259638,11076.1067100846,12752.2937299652,14813.3185949633,10238.6943506592,10421.0887013183,10603.4830519775,7516.56153297654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",3549.02117828833,3965.38235657666,4381.74353486499,7535.77857639075,8237.70715278149,8939.63572917224,8317.35601689233,8688.05346524719,9083.00821536784,8242.92730489866,8400.805392624,8563.05995152269,11344.8741658855,11960.6554663066,12625.7502520351,10847.0919904379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2156.2481106523,2412.77619616438,2669.30428167645,2343.71652009372,2436.68304018745,2529.64956028117,2571.74023655637,2641.85298817949,2715.44810598656,3207.18585916899,3385.34240388662,3577.10242287621,4798.18855626677,5084.22711253355,5370.26566880032,4742.94152991136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",3429.91071732694,3876.66899939568,4323.42728146442,4225.9021339506,4499.1242679012,4772.34640185181,4498.13775853819,4594.43103351378,4701.65588087661,4178.57520172357,4136.37016715973,4087.86977719641,3625.93826711777,3607.76804701966,3589.68888111886,5194.11179763525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2697.24475468337,3055.49894705964,3413.7531394359,2783.85116380087,2898.33638189104,3012.82159998121,4105.73431268104,4377.7204550732,4649.70659746536,5615.09371117592,5950.21742235184,6285.34113352776,7192.21014097249,7477.16028194498,7762.11042291747,7853.11190490713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2337.4451006417,2595.50390354007,2853.56270643844,3440.13100630844,3782.48456105672,4173.28701239537,3538.72711124277,3646.97311266555,3760.0859671503,4430.07620152672,4595.79240305344,4761.50860458016,6184.98863745842,6620.94802112084,7101.39808011247,6901.35832441612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
