"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",4658.32676221705,4703.89569750388,4749.46463279071,4795.03356807754,4840.60250336436,4886.17143865119,4931.74037393802,4977.30930922485,5022.87824451168,5068.44717979851,5114.01611508534,5159.58505037217,5205.153985659,5250.72292094582,5296.29185623265,5341.86079151948,5387.42972680631,5432.99866209314,2572.92369083622,2503.14467665575,2433.36566247527,2363.5866482948,2293.80763411433,2224.02861993385,2154.24960575338,2084.47059157291,2014.69157739244,1944.91256321196,1875.13354903149,1805.35453485102,1735.57552067055,1665.79650649007,1596.0174923096,1526.23847812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1983.01587561366,1998.20266229723,2013.64593050213,2029.35001180763,2045.31931094678,2061.55830704176,2078.07155486029,2094.8636860931,2111.93941065309,2129.30351799635,2146.96087846554,2164.91644465592,2183.17525280449,2201.74242420257,2220.62316663222,2239.82277582697,2259.34663695714,2279.20022614032,1290.07082646237,1282.81825932602,1275.56569218966,1268.3131250533,1261.06055791695,1253.80799078059,1246.55542364424,1239.30285650788,1232.05028937153,1224.79772223517,1217.54515509882,1210.29258796246,1203.04002082611,1195.78745368975,1188.5348865534,1181.28231941704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",4028.03588509973,4084.4421312157,4142.12452942637,4201.11195178548,4261.4339235569,4323.12063799306,4386.20297144775,4450.71249883077,4516.68150941232,4584.14302298486,4653.13080639072,4723.67939042354,4795.82408711216,4869.60100739551,4945.0470791974,5022.20006591027,5101.09858529702,5181.78212882058,6196.94120076069,5978.49425087921,5470.20040484098,6066.56971354417,6576.89003507329,6366.92348606968,5867.29932218235,6472.53181903905,6991.91315374919,6791.20985837898,6301.05570255394,6915.9695766296,7445.24837544317,7254.66345408764,6774.85351286457,7400.34248285744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2488.05121044324,2524.75379795423,2561.45638546521,2598.1589729762,2634.86156048718,2671.56414799817,2708.26673550916,2744.96932302014,2781.67191053113,2818.37449804211,2855.0770855531,2891.77967306408,2928.48226057507,2965.18484808606,3001.88743559704,3038.59002310802,3075.29261061901,3111.99519813,5894.40089463417,6116.64150320842,6350.57678559555,6596.82213515894,6856.02532829357,7128.86822847551,7416.0685799813,7718.38189599594,8036.60344607617,8371.57034819757,8724.16377088851,9095.31125124422,9485.98913491855,9897.22514451231,10330.1010831144,10785.7556801078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",5264.27909485214,5264.29126067269,5264.30342652136,5264.31559239815,5264.32775830305,5264.33992423607,5264.3520901972,5264.36425618645,5264.37642220381,5264.38858824929,5264.40075432289,5264.4129204246,5264.42508655443,5264.43725271237,5264.44941889843,5264.46158511261,5264.4737513549,5264.48591762531,8920.53821317903,8084.78265178513,6979.71867522922,9752.15357402351,9387.95800212482,8561.39635106099,7465.70712439127,10247.7011696503,9893.25276778209,9076.63000864276,7991.07516686402,10783.4029352281,10439.4915155606,9633.61299572102,8559.0137269832,11362.5125589569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1886.06123907093,1885.93583769513,1885.81044465709,1885.68505995624,1885.55968359202,1885.4343155639,1885.3089558713,1885.18360451369,1885.05826149049,1884.93292680117,1884.80760044516,1884.68228242191,1884.55697273087,1884.43167137148,1884.30637834319,1884.18109364545,1884.05581727769,1883.93054923938,2523.46626024648,2539.92181100428,2556.37736176207,2572.83291251987,2589.28846327767,2605.74401403547,2622.19956479327,2638.65511555107,2655.11066630887,2671.56621706667,2688.02176782447,2704.47731858226,2720.93286934006,2737.38842009786,2753.84397085566,2770.29952161346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2827.01374387451,2834.78471808165,2842.55569228879,2850.32666649594,2858.09764070308,2865.86861491022,2873.63958911737,2881.41056332451,2889.18153753165,2896.95251173879,2904.72348594594,2912.49446015308,2920.26543436022,2928.03640856737,2935.80738277451,2943.57835698165,2951.3493311888,2959.12030539594,2701.11762164747,3429.71639469589,3419.01729079877,3552.53121569391,2720.94555968915,3455.12888582239,3444.58771675597,3579.34850080929,2741.6770036,3481.69935589933,3471.32331832956,3607.38777756323,2763.35312371524,3509.48057091662,3499.27718944217,3636.70472883186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2206.84628751079,2184.77698218267,2163.14267696023,2141.93479771352,2121.14493931416,2100.76486230422,2080.78648963075,2061.20190344468,2042.00334196278,2023.18319639155,2004.73400791167,1986.6484647219,1968.91939914127,1951.5397847684,1934.50273369676,1917.80149378485,1901.4294459802,1885.38010169609,2942.58557005209,2947.71817135704,2952.85077266199,2957.98337396693,2963.11597527188,2968.24857657683,2973.38117788178,2978.51377918672,2983.64638049167,2988.77898179662,2993.91158310157,2999.04418440651,3004.17678571146,3009.30938701641,3014.44198832136,3019.57458962631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2941.73880168816,2938.55325559185,2935.37332524847,2932.1990007581,2929.03027223825,2925.86712982387,2922.7095636673,2919.55756393823,2916.41112082368,2913.27022452799,2910.13486527274,2907.00503329678,2903.88071885613,2900.76191222402,2897.6486036908,2894.54078356397,2891.43844216808,2888.34156984477,3638.29444432819,3654.94193616058,3671.73976921252,3688.68930119497,3705.7919020802,3723.04895421252,3740.46185242,3758.0320041272,3775.76082946895,3793.64976140512,3811.70024583644,3829.91374172139,3848.29172119408,3866.83566968326,3885.54708603241,3904.42748262085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
